,Description
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.177,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.178,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.179,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.180,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.181,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.182,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.183,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.184,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.185,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.186,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.187,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.188,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.189,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.190,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.191,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.192,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.193,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.194,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.195,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.196,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.197,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.198,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.199,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.200,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.201,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.202,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.203,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.204,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.205,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.206,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.207,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.208,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.209,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.210,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.211,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.212,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.213,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.214,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.215,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.216,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.217,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.218,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.219,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.220,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.221,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.222,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.223,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.224,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.225,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.226,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.227,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.228,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.229,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.230,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.231,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.232,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.233,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.234,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.235,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.236,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.237,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.238,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.239,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.240,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.241,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.242,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.243,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.244,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.245,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.246,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.247,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.248,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.249,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.250,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.251,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.252,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.253,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.254,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.255,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.256,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.257,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.258,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.259,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.260,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.261,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.262,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.263,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.264,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.265,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.266,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.267,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.268,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.269,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.270,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.271,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.272,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.273,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.274,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.275,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.276,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.277,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.278,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.279,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.280,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.281,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.282,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.283,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.284,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.285,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.286,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.287,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.288,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.289,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.290,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.291,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.292,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.293,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.294,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.295,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.296,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.297,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.298,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.299,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.300,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.301,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.302,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.303,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.304,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.305,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.306,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.307,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.308,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.309,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.310,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.311,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
