,Description
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.124,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.125,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.126,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.127,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.128,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.129,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.130,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.131,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.132,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.133,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.134,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.135,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.136,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.137,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.138,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.139,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.140,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.141,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.142,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.143,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.144,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.145,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.146,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.147,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.148,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.149,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.150,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.151,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.152,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.153,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.154,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.155,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.156,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.157,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.158,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.159,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.160,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.161,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.162,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.163,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.164,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.165,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.166,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.167,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.168,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.169,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.170,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.171,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.172,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.173,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.174,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.175,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.176,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.177,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.178,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.179,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.180,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.181,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.182,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.183,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.184,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.185,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.186,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.187,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.188,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.189,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.190,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.191,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.192,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.193,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.194,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.195,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.196,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.197,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.198,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.199,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.200,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.201,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.202,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.203,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.204,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.205,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.206,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.207,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.208,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.209,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.210,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.211,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.212,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.213,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.214,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.215,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.216,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.217,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.218,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.219,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.220,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.221,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.222,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.223,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.224,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.225,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.226,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.227,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.228,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.229,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.230,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.231,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.232,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out.233,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
