,Description
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.135,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.136,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.137,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.138,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.139,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.140,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.141,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.142,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.143,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.144,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.145,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.146,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.147,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.148,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.149,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.150,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 11."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.151,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.152,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 21."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.153,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.154,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.155,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.156,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.157,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.158,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.159,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.160,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.161,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.162,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.163,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.164,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.165,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.166,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.167,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.168,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.169,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.170,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.171,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.172,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.173,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.174,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.175,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.176,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.177,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.178,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.179,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.180,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.181,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.182,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.183,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.184,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.185,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.186,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.187,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.188,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.189,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.190,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.191,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out.192,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
