,Description
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.464,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.465,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.466,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.467,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.468,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.469,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.470,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.471,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.472,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.473,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.474,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.475,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.476,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.477,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.478,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.479,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.480,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.481,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.482,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.483,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.484,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.485,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.486,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.487,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.488,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.489,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.490,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.491,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.492,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.493,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.494,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.495,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.496,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.497,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.498,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.499,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.500,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.501,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.502,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.503,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.504,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.505,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.506,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.507,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.508,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.509,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.510,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.511,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.512,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.513,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.514,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.515,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.516,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.517,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.518,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.519,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.520,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.521,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.522,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.523,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.524,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.525,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.526,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.527,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.528,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.529,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.530,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.531,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.532,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.533,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.534,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.535,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.536,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.537,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.538,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.539,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.540,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.541,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.542,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.543,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.544,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.545,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.546,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.547,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.548,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.549,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.550,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.551,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.552,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.553,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.554,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.555,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.556,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.557,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.558,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.559,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.560,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.561,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.562,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.563,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.564,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.565,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.566,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.567,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.568,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.569,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.570,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.571,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.572,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.573,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.574,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.575,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.576,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.577,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.578,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.579,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.580,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.581,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.582,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.583,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.584,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.585,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.586,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.587,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.588,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.589,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.590,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.591,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.592,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.593,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.594,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.595,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.596,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.597,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.598,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
